,realtime,%cpu,rchar,wchar,syscr,syscw,read_bytes,write_bytes,%mem,vmem,rss,peak_vmem,peak_rss,vol_ctxt,inv_ctxt,scheme,samples,threads,type,iter,size_bytes
514,37133,1295,1315404560,1039703447,136404,31877,20697088,0,0,1989628,69728,2407624,70124,46983,43444,enteritidis_v1.0.7,1,1,single,5,265953442
515,17169,1570,761222187,599391788,79167,18387,20697088,0,0,1989636,69988,2407632,70384,27653,681,enteritidis_v1.0.7,1,1,single,7,152082639
516,377764,1113,3590304082,3031072445,418339,337200,33728512,2576384,4,8527832,1087040,8604868,1113660,81760,37723,enteritidis_v1.0.7,1,1,snippy,1,168746932
517,21724,1317,720102550,583899710,76502,17913,20716544,0,0,2382664,69292,2407628,69648,27270,11323,enteritidis_v1.0.7,1,1,single,10,126454186
518,25111,1435,1002812560,749263759,100284,22979,20697088,0,0,1989632,70196,2407628,70592,34121,7933,enteritidis_v1.0.7,1,1,single,5,243801042
519,235992,17238,117261151479,92068200966,12015263,2821707,20936704,0,0,33697252,918968,33911248,918968,620577,4490087,enteritidis_v1.0.7,96,16,multiple,8,96
520,19715,1320,611204603,476098793,63308,14609,20697088,0,0,2392860,69776,2407624,70172,22882,18212,enteritidis_v1.0.7,1,1,single,4,125358126
521,36324,1509,1618967920,1217793279,161979,37333,20697088,0,0,2388420,69244,2407628,69636,43795,3688,enteritidis_v1.0.7,1,1,single,2,391426892
522,19183,1293,665358492,519094265,68892,15927,20716544,0,0,2390008,69832,2407624,70228,27689,17081,enteritidis_v1.0.7,1,1,single,6,136516531
523,18724,1404,611204601,476098793,63311,14609,20716544,0,0,2387256,70012,2407628,70408,21521,8646,enteritidis_v1.0.7,1,1,single,1,125358126
524,36634,1460,1579945086,1241553228,162978,38061,20697088,0,0,2398768,70124,2407624,70516,45025,10656,enteritidis_v1.0.7,1,1,single,5,328644219
525,52679,1350,2120757050,1680792485,219709,51518,20716544,0,0,2385184,69964,2407624,70360,72764,32893,enteritidis_v1.0.7,1,1,single,7,430217069
526,11589,1770,573713206,437899364,58656,13439,20697088,0,0,1989632,69784,2407628,70180,18248,361,enteritidis_v1.0.7,1,1,single,9,126066089
527,324012,1178,3912515379,3419092137,475991,384566,33693696,2396160,5,8576984,1385260,8670304,1632612,117253,46528,enteritidis_v1.0.7,1,1,snippy,1,128835636
528,160396,27926,117261191545,92068201094,12013673,2821723,20936704,0,0,65192568,1751624,65404608,1751644,1222803,9922131,enteritidis_v1.0.7,96,32,multiple,4,96
529,106125,6503,7465848587,5964541651,822167,636539,33693696,10502144,11,10135172,3173676,10154996,3853644,156908,303,enteritidis_v1.0.7,1,32,snippy,1,283141807
530,37018,1184,1121398542,876965441,115581,26891,20697088,0,0,2390140,69876,2407628,70268,41681,53120,enteritidis_v1.0.7,1,1,single,2,234685421
531,33981,1300,1234788828,946730267,125436,29028,20716544,0,0,2384644,69764,2407628,70160,44049,23952,enteritidis_v1.0.7,1,1,single,8,278310884
532,28305,1474,1196523490,929762999,122726,28508,20716544,0,0,2385760,70192,2407628,70584,41275,7657,enteritidis_v1.0.7,1,1,single,5,257012787
533,15137,1286,452167029,344965890,46454,10592,20697088,0,0,2387256,69580,2407624,69976,18106,14372,enteritidis_v1.0.7,1,1,single,10,97453455
534,447492,1774,6097050870,5083281343,688630,556579,33693696,3301376,7,8850808,1939828,8917848,1979920,143146,27089,enteritidis_v1.0.7,1,2,snippy,1,335684179
535,211356,3115,4551778958,3745028806,515694,448332,33693696,3014656,5,9434392,1391632,9446024,1419364,102393,30142,enteritidis_v1.0.7,1,4,snippy,1,268039088
536,138507,3348,4206712281,3421551589,479630,384666,33693696,5713920,8,10233156,2418984,10310324,2531216,105575,34543,enteritidis_v1.0.7,1,16,snippy,1,128835636
537,102579,35957,117261191543,92068201094,12015825,2821723,20936704,0,0,65154720,1724828,65376108,1724836,963683,1472525,enteritidis_v1.0.7,96,32,multiple,5,96
538,33871,1470,1462334308,1118249648,148089,34284,20697088,0,0,1989632,70076,2407628,70472,47902,9336,enteritidis_v1.0.7,1,1,single,10,334336962
539,41608,1413,1779027623,1326177489,176800,40653,20697088,0,0,2395868,69676,2407628,70072,57367,15202,enteritidis_v1.0.7,1,1,single,1,443102425
540,41891,1300,1520111677,1156116333,153357,35443,20716544,0,0,2392096,69828,2407628,70224,53697,33994,enteritidis_v1.0.7,1,1,single,8,354247650
541,31345,1145,907858068,713326673,94077,21878,20716544,0,0,2387256,69988,2407624,70380,43346,56579,enteritidis_v1.0.7,1,1,single,8,184783709
542,32342,1424,1362237118,1005948007,134743,30843,20697088,0,0,2390008,69472,2407628,69868,39900,10693,enteritidis_v1.0.7,1,1,single,4,346541347
543,673639,1110,7141988330,6032562613,814985,639931,33693696,3903488,8,8609752,2433716,8686788,2481064,171006,71295,enteritidis_v1.0.7,1,1,snippy,1,347521401
544,12477,1581,445020968,330454572,44901,10147,20697088,0,0,2392096,69136,2407628,69528,14931,5642,enteritidis_v1.0.7,1,1,single,7,104818648
545,38877,1230,1336465205,1040152010,137101,31890,20697088,0,0,1989628,69632,2407624,70024,40560,37991,enteritidis_v1.0.7,1,1,single,7,286565500
546,90747,6131,5886460163,4448198069,616330,480293,33693696,10407936,11,10069636,2849924,10170436,2871460,118135,835,enteritidis_v1.0.7,1,32,snippy,1,251976854
547,43382,1264,1488276064,1149722969,151771,35247,20697088,0,0,2394592,69704,2407628,70096,57061,48328,enteritidis_v1.0.7,1,1,single,3,328805369
548,37195,1445,1621759436,1282736713,168007,39323,20716544,0,0,2386052,69720,2407632,70112,59086,8710,enteritidis_v1.0.7,1,1,single,1,329275141
549,30494,1502,1327729366,1037847833,136615,31820,20697088,0,0,2398772,70004,2407628,70396,44539,4866,enteritidis_v1.0.7,1,1,single,10,280133839
550,40234,1536,1948252470,1534513029,201017,47036,20697088,0,0,2394236,69460,2407624,69856,67434,3191,enteritidis_v1.0.7,1,1,single,2,403991938
551,57831,4449,3264891932,2328190586,333143,268173,33657856,9416704,6,10464368,1849732,10541536,1904056,74555,95,enteritidis_v1.0.7,1,32,snippy,1,82913788
552,35049,1257,1198872125,943622189,124061,28934,20716544,0,0,2390140,69900,2407628,70296,45724,37967,enteritidis_v1.0.7,1,1,single,7,245502220
553,47377,1448,2118158424,1644665807,216310,50412,20697088,0,0,2384344,69804,2407624,70180,64767,10498,enteritidis_v1.0.7,1,1,single,2,463745106
554,119072,7233,4298687777,3265200025,458004,423954,33728512,5713920,6,10054152,1758404,10123128,1908868,82769,41290,enteritidis_v1.0.7,1,16,snippy,1,346541347
555,19407,1477,741527572,556752564,74673,17081,20697088,0,0,2394960,70036,2407636,70432,24682,6165,enteritidis_v1.0.7,1,1,single,5,175026992
556,22117,1367,774262049,561245091,76096,17218,20716544,0,0,2385048,69720,2407624,70116,27286,15543,enteritidis_v1.0.7,1,1,single,5,203268910
557,180448,1730,2946113508,2444799776,340099,272219,33693696,1974272,3,8751604,907544,8933460,929896,62371,8617,enteritidis_v1.0.7,1,2,snippy,1,136516531
558,63254,5692,3985006855,2845670520,401875,315200,33693696,10276864,7,10053252,1930000,10170436,1966028,79964,229,enteritidis_v1.0.7,1,32,snippy,1,152082639
559,36338,1465,1579945086,1241553228,162967,38061,20697088,0,0,2394956,69944,2407636,70336,46303,8818,enteritidis_v1.0.7,1,1,single,2,328644219
560,87109,6801,4330669361,3302548425,460682,397880,33693696,5767168,6,10832236,1763824,10909404,1790496,92017,1313,enteritidis_v1.0.7,1,16,snippy,1,290424908
561,15218,1490,573713208,437899364,58666,13439,20716544,0,0,2392860,69808,2407624,70200,19758,6192,enteritidis_v1.0.7,1,1,single,7,126066089
562,27917,1173,802489766,664941439,86427,20396,20697088,0,0,2389908,69948,2407632,70336,36079,24797,enteritidis_v1.0.7,1,1,single,2,127800331
563,24732,1391,956459625,774537946,101175,23753,20697088,0,0,2392860,69604,2407628,70000,34591,6854,enteritidis_v1.0.7,1,1,single,1,172173948
564,941229,1079,6418474144,5349143607,732598,636202,33693696,3817472,7,8544216,1847460,8621252,1885184,160438,63791,enteritidis_v1.0.7,1,1,snippy,1,456102547
565,524383,1776,7745345498,6514583013,877702,700245,33693696,3682304,10,8915440,2626676,8982480,2682072,196214,34475,enteritidis_v1.0.7,1,2,snippy,1,400927570
566,69526,5866,4305534732,3110680585,437638,346051,33693696,10293248,7,10069632,1869808,10122224,1879120,90063,67,enteritidis_v1.0.7,1,32,snippy,1,177005607
567,20139,1482,774262049,561245091,76085,17218,20716544,0,0,2390008,69396,2407628,69792,26116,5719,enteritidis_v1.0.7,1,1,single,9,203268910
568,23704,1318,844114239,665962576,87806,20426,20697088,0,0,2386444,69952,2407628,70348,32591,16756,enteritidis_v1.0.7,1,1,single,9,168403627
569,28125,1449,1091843167,831847626,110545,25509,20716544,0,0,2394856,70080,2407624,70476,35406,5478,enteritidis_v1.0.7,1,1,single,4,250246916
570,16551,1298,516885254,403592786,53784,12393,20697088,0,0,2386440,69088,2407624,69480,17424,8402,enteritidis_v1.0.7,1,1,single,3,103596070
571,32382,1513,1490836615,1145404768,151439,35115,20716544,0,0,2397496,69956,2407632,70348,50630,6212,enteritidis_v1.0.7,1,1,single,6,335684179
572,27611,1430,1107891517,860363530,113660,26382,20716544,0,0,2394616,69912,2407624,70304,39766,10619,enteritidis_v1.0.7,1,1,single,8,237780265
573,349287,1855,4512313253,3744508460,516140,448459,33693696,3121152,5,10765672,1379412,10842840,1407520,104539,19660,enteritidis_v1.0.7,1,2,snippy,1,268039088
574,21026,1425,763744900,579304533,77412,17771,20716544,0,0,2382664,70008,2407628,70404,27813,11635,enteritidis_v1.0.7,1,1,single,4,174692626
575,37121,1150,1121398542,876965441,115587,26891,20716544,0,0,2386016,69920,2407624,70316,40544,52732,enteritidis_v1.0.7,1,1,single,9,234685421
576,40670,1419,1713385816,1332728972,175412,40855,20697088,0,0,2392236,69808,2407628,70204,61242,15148,enteritidis_v1.0.7,1,1,single,8,370908859
577,21185,1317,697328530,540347046,71818,16578,20716544,0,0,2390004,69624,2407624,70020,27204,18292,enteritidis_v1.0.7,1,1,single,8,147233770
578,189926,3762,6426559512,5248246693,719134,560279,33693696,6086656,8,10136072,2275192,10276932,2507544,165151,73324,enteritidis_v1.0.7,1,16,snippy,1,255953274
579,34255,1281,1198872121,943622189,124062,28934,20697088,0,0,2387256,70088,2407628,70484,49797,38295,enteritidis_v1.0.7,1,1,single,2,245502220
580,28459,1446,1128730815,865408137,114754,26537,20716544,0,0,2392228,69416,2407624,69808,38409,11951,enteritidis_v1.0.7,1,1,single,4,253574934
581,19460,1313,611204604,476098793,63306,14609,20697088,0,0,2390140,69464,2407624,69860,25769,16392,enteritidis_v1.0.7,1,1,single,8,125358126
582,22124,1375,772573672,581511192,77883,17839,20697088,0,0,2382944,70052,2407632,70444,26786,10019,enteritidis_v1.0.7,1,1,single,2,181313837
583,100359,8016,6881677628,5205908817,710216,563245,33693696,10469376,10,10070536,2773536,10122228,3309120,148828,1433,enteritidis_v1.0.7,1,32,snippy,1,354247650
584,235898,4418,7811954074,6488680873,877678,702048,33728512,3907584,10,9780876,2641684,9910752,2705312,192648,114031,enteritidis_v1.0.7,1,8,snippy,1,388546758
585,60579,4765,3575935285,2497316653,353005,278338,33693696,9293824,7,10069636,1810512,10170436,1852912,74269,146,enteritidis_v1.0.7,1,32,snippy,1,125358126
586,53046,1358,2120757049,1680792485,219701,51518,20716544,0,0,2392236,69852,2407628,70244,76511,35104,enteritidis_v1.0.7,1,1,single,9,430217069
587,162275,1754,2073395767,1644653056,233376,187954,33728512,2048000,2,8818040,669400,8885080,686772,43160,10103,enteritidis_v1.0.7,1,2,snippy,1,104818648
588,28548,1423,1107891519,860363530,113659,26382,20697088,0,0,2390140,69976,2407628,70368,38343,13166,enteritidis_v1.0.7,1,1,single,1,237780265
589,29365,1421,1242600797,964813444,127325,29583,20697088,0,0,2382660,69556,2407632,69948,40027,7421,enteritidis_v1.0.7,1,1,single,8,268039088
590,136627,2832,3073058557,2484509669,343881,284467,33693696,2293760,3,10565980,910624,10643148,931708,61584,10020,enteritidis_v1.0.7,1,4,snippy,1,158870730
591,93407,6330,6209090266,4778935507,659113,516112,33693696,10682368,11,10069632,3023576,10122224,3033104,125675,953,enteritidis_v1.0.7,1,32,snippy,1,249285523
592,390003,1723,4696653083,3912462707,533605,434023,33693696,2998272,5,8849908,1435424,8916948,1466256,109555,28048,enteritidis_v1.0.7,1,2,snippy,1,245761219
593,77829,3705,2992169616,2383266589,332314,267695,33693696,3375104,4,9377844,941416,9440676,1149644,53404,2346,enteritidis_v1.0.7,1,8,snippy,1,126972365
594,4277658,1044,117254344125,92061557004,12013626,2821397,20697088,0,0,2387304,82632,2407676,82632,171089,7722448,enteritidis_v1.0.7,96,1,multiple,9,96
595,208082,2918,5133408072,4252653058,578490,461691,33693696,2580480,6,9081100,1697440,9187300,1729680,116805,15000,enteritidis_v1.0.7,1,4,snippy,1,257012787
596,30702,1378,1206359986,941368751,124069,28864,20770816,0,0,2395876,69828,2407628,70224,39319,17803,enteritidis_v1.0.7,1,1,single,3,255243498
597,118568,3926,3557973518,2862122022,396809,318608,33693696,3497984,4,9394224,1200740,9456032,1218400,80399,44947,enteritidis_v1.0.7,1,8,snippy,1,157901557
598,14626,1548,541301565,448638943,58654,13768,20697088,0,0,1989632,69976,2407628,70372,25182,1455,enteritidis_v1.0.7,1,1,single,8,82913788
599,152049,5487,7158957729,5961389913,799169,635827,33728512,6172672,9,10136072,2363444,10155896,2532200,159046,42003,enteritidis_v1.0.7,1,16,snippy,1,283141807
600,29870,1448,1204200396,942475820,124114,28899,20697088,0,0,1989628,70116,2407624,70512,44209,13841,enteritidis_v1.0.7,1,1,single,2,251976854
601,348523,1097,2291448127,1830236781,260287,222590,33693696,2301952,2,8503256,600688,8580292,618596,49428,18776,enteritidis_v1.0.7,1,1,snippy,1,151435202
602,34644,1440,1430214156,1102875123,145700,33813,20697088,0,0,1989628,70172,2407624,70564,46901,18198,enteritidis_v1.0.7,1,1,single,9,317591343
603,26272,1502,1178545888,878373215,117452,26934,20716544,0,0,2394264,69624,2407624,70016,39899,2969,enteritidis_v1.0.7,1,1,single,1,290424908
604,34379,1463,1605628062,1312738588,170249,40242,20697088,0,0,2396976,69944,2407624,70336,53943,4615,enteritidis_v1.0.7,1,1,single,8,283141807
605,29909,1362,1140212386,884703412,116887,27128,20697088,0,0,2391960,69788,2407624,70180,39232,16860,enteritidis_v1.0.7,1,1,single,10,245761219
606,23409,1404,864357035,617414555,83980,18939,20697088,0,0,2394344,69492,2407632,69884,29285,12501,enteritidis_v1.0.7,1,1,single,3,237194140
607,708737,1106,6918859441,5883154740,795314,632915,33693696,4395008,8,8617948,2410936,8694984,2457140,173049,53020,enteritidis_v1.0.7,1,1,snippy,1,329275141
608,176717,4453,5373955521,4255065209,580715,462110,33693696,5885952,8,10069636,2201804,10122228,2259668,122134,71554,enteritidis_v1.0.7,1,16,snippy,1,257012787
609,331625,1129,3385074710,2840031970,391748,314207,33693696,2625536,4,8527832,1102128,8604868,1127848,79629,22993,enteritidis_v1.0.7,1,1,snippy,1,152082639
610,18865,1428,763744900,579304533,77417,17771,20716544,0,0,2384388,69928,2407624,70324,24429,5005,enteritidis_v1.0.7,1,1,single,6,174692626
611,37414,1426,1579945086,1241553228,162966,38061,20697088,0,0,2396128,69888,2407632,70280,45065,8961,enteritidis_v1.0.7,1,1,single,8,328644219
612,420605,1765,6813465112,5743730830,776831,614525,33728512,3506176,8,10632544,2193484,10644176,2237164,149730,15019,enteritidis_v1.0.7,1,2,snippy,1,328644219
613,41008,1504,1919823952,1453973747,192779,44569,20697088,0,0,1989632,69900,2407628,70296,59627,7024,enteritidis_v1.0.7,1,1,single,1,456102547
614,260547,2914,6851873627,5743465160,778125,614235,33693696,3072000,8,9080200,2285220,9146340,2328036,153630,17769,enteritidis_v1.0.7,1,4,snippy,1,328644219
615,1086182,1084,7369186234,6189605194,843771,735426,33693696,3895296,5,8560600,1488424,8637636,1531104,162040,90036,enteritidis_v1.0.7,1,1,snippy,1,513041485
616,28020,1332,996364368,782351360,103114,23993,20716544,0,0,2387256,69916,2407624,70308,38297,24826,enteritidis_v1.0.7,1,1,single,8,204265322
617,39036,1398,1618967917,1217793279,161975,37333,20716544,0,0,2392232,69928,2407628,70324,54621,16282,enteritidis_v1.0.7,1,1,single,6,391426892
618,146822,2843,3419002668,2757236374,378367,302226,33693696,2396160,4,8982796,1089980,9048936,1112980,71040,23735,enteritidis_v1.0.7,1,4,snippy,1,174692626
619,23405,1560,1002812558,749263759,100273,22979,20697088,0,0,1989632,70144,2407628,70536,31476,5782,enteritidis_v1.0.7,1,1,single,8,243801042
620,30544,1475,1367863689,1061461822,140004,32544,20697088,0,0,2396660,69988,2407628,70380,44128,8503,enteritidis_v1.0.7,1,1,single,5,296654154
621,448203,1098,3233546806,2659012788,366240,307414,33693696,2506752,4,8561936,1069256,8704508,1092828,82106,57721,enteritidis_v1.0.7,1,1,snippy,1,183249872
622,29677,1421,1242600796,964813444,127321,29583,20697088,0,0,2387256,69776,2407628,70168,39939,9395,enteritidis_v1.0.7,1,1,single,9,268039088
623,49856,1417,2118158426,1644665807,216314,50412,20697088,0,0,1989628,70176,2407624,70556,77096,24320,enteritidis_v1.0.7,1,1,single,9,463745106
624,95735,1368,4042994498,3121708466,410331,95664,20697088,0,0,2397240,70004,2407632,70384,140166,53722,enteritidis_v1.0.7,1,1,single,3,911538626
625,44524,1261,1686524503,1426627187,183178,43731,20697088,0,0,2384644,70224,2407628,70620,71233,41975,enteritidis_v1.0.7,1,1,single,1,250149771
626,46495,1355,1779027623,1326177489,176807,40653,20697088,0,0,2393264,70144,2407628,70524,62847,41501,enteritidis_v1.0.7,1,1,single,6,443102425
627,78366,4920,4510188432,3424654639,483303,385409,33693696,9977856,9,10200708,2523888,10212340,2598624,106740,139,enteritidis_v1.0.7,1,32,snippy,1,128835636
628,129001,7688,6014622917,4701809399,649813,577512,33693696,5758976,7,10070532,1989448,10122224,2076464,128479,12345,enteritidis_v1.0.7,1,16,snippy,1,471980053
629,389163,1781,5323485073,4477405927,607458,495143,33728512,2572288,6,8849904,1763116,8916944,1798072,130403,39386,enteritidis_v1.0.7,1,2,snippy,1,286565500
630,41549,1206,1370267463,1087011120,142419,33326,20716544,0,0,2391964,69940,2407624,70332,54824,55082,enteritidis_v1.0.7,1,1,single,7,273508691
631,597734,1141,7163974939,6360688408,869261,688114,33693696,3751936,10,9833776,2847140,9845408,2915036,211408,64902,enteritidis_v1.0.7,1,1,snippy,1,250149771
632,31559,1115,907858069,713326673,94081,21878,20716544,0,0,2395616,69968,2407632,70360,41557,56492,enteritidis_v1.0.7,1,1,single,9,184783709
633,40295,1189,1286996589,1027963404,134471,31517,20697088,0,0,2392856,70120,2407624,70516,44188,53008,enteritidis_v1.0.7,1,1,single,7,249285523
634,19220,1530,812130614,619133006,82536,18992,20697088,0,0,1989632,69848,2407628,70244,29494,3957,enteritidis_v1.0.7,1,1,single,5,183249872
635,525530,1119,6125198709,5246364476,715147,560487,33693696,3633152,8,8609748,2200044,8686784,2258664,176567,63049,enteritidis_v1.0.7,1,1,snippy,1,255953274
636,27379,1227,802489765,664941439,86429,20396,20716544,0,0,2373072,70200,2407632,70596,37122,21221,enteritidis_v1.0.7,1,1,single,7,127800331
637,229031,5277,6293356834,4957508925,681640,585084,33693696,5746688,8,10136072,2024976,10195912,2128512,144509,119675,enteritidis_v1.0.7,1,16,snippy,1,443102425
638,35901,1423,1498611951,1201888180,156850,36846,20697088,0,0,2393264,69860,2407628,70256,46313,12367,enteritidis_v1.0.7,1,1,single,4,286976208
639,39433,1246,1367863689,1061461822,140008,32544,20697088,0,0,2390004,69760,2407624,70156,40386,46269,enteritidis_v1.0.7,1,1,single,1,296654154
